n,growth_factor,load_threshold,seed,repetition,input_type,elapsed_time,time_per_operation,collisions,collisions_per_operation,rehashes,rehash_operations,final_capacity,final_size,final_load_factor,unused_capacity,utilization,insert_cost,rehash_cost,total_operation_cost,amortized_cost,estimated_memory,initial_capacity,hash_a,hash_b,hash_prime
10000,2.0,0.9,62,21,random,0.03664760000538081,3.664760000538081e-06,4625,0.4625,10,14736,16384,10000,0.6103515625,6384,0.6103515625,30000,44208,74208,7.4208,1576472,16,1326467972949138173,150235521510768009,2305843009213693951
10000,3.0,0.5,62,21,random,0.008151400004862808,8.151400004862807e-07,2342,0.2342,7,8751,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,26253,56253,5.6253,2834648,16,1326467972949138173,150235521510768009,2305843009213693951
10000,3.0,0.75,62,21,random,0.008924299996579066,8.924299996579066e-07,3590,0.359,7,13123,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,39369,69369,6.9369,2834648,16,1326467972949138173,150235521510768009,2305843009213693951
10000,3.0,0.9,62,21,random,0.005532499999389984,5.532499999389983e-07,4301,0.4301,6,5245,11664,10000,0.8573388203017832,1664,0.8573388203017832,30000,15735,45735,4.5735,1247800,16,1326467972949138173,150235521510768009,2305843009213693951
10000,1.5,0.5,63,22,random,0.01314260000071954,1.314260000071954e-06,3178,0.3178,18,23840,23846,10000,0.41935754424222094,13846,0.41935754424222094,30000,71520,101520,10.152,2076072,16,1024322815512585445,2145571529822921201,2305843009213693951
10000,1.5,0.75,63,22,random,0.012311400001635775,1.2311400001635775e-06,4477,0.4477,17,23827,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,71481,101481,10.1481,1547824,16,1024322815512585445,2145571529822921201,2305843009213693951
10000,1.5,0.9,63,22,random,0.04346770000120159,4.346770000120159e-06,5088,0.5088,17,28589,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,85767,115767,11.5767,1547824,16,1024322815512585445,2145571529822921201,2305843009213693951
10000,2.0,0.5,63,22,random,0.01171279999834951,1.171279999834951e-06,3096,0.3096,11,16387,32768,10000,0.30517578125,22768,0.30517578125,30000,49161,79161,7.9161,2647640,16,1024322815512585445,2145571529822921201,2305843009213693951
10000,2.0,0.75,63,22,random,0.0076659000042127445,7.665900004212744e-07,4014,0.4014,10,12286,16384,10000,0.6103515625,6384,0.6103515625,30000,36858,66858,6.6858,1577720,16,1024322815512585445,2145571529822921201,2305843009213693951
10000,2.0,0.9,63,22,random,0.0087850999989314,8.7850999989314e-07,4603,0.4603,10,14736,16384,10000,0.6103515625,6384,0.6103515625,30000,44208,74208,7.4208,1577720,16,1024322815512585445,2145571529822921201,2305843009213693951
10000,3.0,0.5,63,22,random,0.008111999995890073,8.111999995890074e-07,2290,0.229,7,8751,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,26253,56253,5.6253,2836824,16,1024322815512585445,2145571529822921201,2305843009213693951
10000,3.0,0.75,63,22,random,0.009082100004889071,9.082100004889071e-07,3588,0.3588,7,13123,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,39369,69369,6.9369,2836824,16,1024322815512585445,2145571529822921201,2305843009213693951
10000,3.0,0.9,63,22,random,0.005417300009867176,5.417300009867176e-07,4302,0.4302,6,5245,11664,10000,0.8573388203017832,1664,0.8573388203017832,30000,15735,45735,4.5735,1246840,16,1024322815512585445,2145571529822921201,2305843009213693951
10000,1.5,0.5,64,23,random,0.0427884999953676,4.27884999953676e-06,3183,0.3183,18,23840,23846,10000,0.41935754424222094,13846,0.41935754424222094,30000,71520,101520,10.152,2076840,16,287886780813115929,1413457234261051687,2305843009213693951
10000,1.5,0.75,64,23,random,0.012421199993696064,1.2421199993696064e-06,4490,0.449,17,23827,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,71481,101481,10.1481,1549424,16,287886780813115929,1413457234261051687,2305843009213693951
10000,1.5,0.9,64,23,random,0.012952700009918772,1.2952700009918772e-06,5216,0.5216,17,28589,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,85767,115767,11.5767,1549424,16,287886780813115929,1413457234261051687,2305843009213693951
10000,2.0,0.5,64,23,random,0.011082199998782016,1.1082199998782017e-06,2835,0.2835,11,16387,32768,10000,0.30517578125,22768,0.30517578125,30000,49161,79161,7.9161,2673688,16,287886780813115929,1413457234261051687,2305843009213693951
10000,2.0,0.75,64,23,random,0.008037200008402579,8.037200008402579e-07,4048,0.4048,10,12286,16384,10000,0.6103515625,6384,0.6103515625,30000,36858,66858,6.6858,1577880,16,287886780813115929,1413457234261051687,2305843009213693951
10000,2.0,0.9,64,23,random,0.008597199994255789,8.597199994255789e-07,4625,0.4625,10,14736,16384,10000,0.6103515625,6384,0.6103515625,30000,44208,74208,7.4208,1577880,16,287886780813115929,1413457234261051687,2305843009213693951
10000,3.0,0.5,64,23,random,0.040008400013903156,4.000840001390316e-06,2409,0.2409,7,8751,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,26253,56253,5.6253,2833464,16,287886780813115929,1413457234261051687,2305843009213693951
10000,3.0,0.75,64,23,random,0.009187000003294088,9.187000003294088e-07,3595,0.3595,7,13123,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,39369,69369,6.9369,2833464,16,287886780813115929,1413457234261051687,2305843009213693951
10000,3.0,0.9,64,23,random,0.005283899998175912,5.283899998175912e-07,4285,0.4285,6,5245,11664,10000,0.8573388203017832,1664,0.8573388203017832,30000,15735,45735,4.5735,1247448,16,287886780813115929,1413457234261051687,2305843009213693951
10000,1.5,0.5,65,24,random,0.013193499995395541,1.319349999539554e-06,4398,0.4398,18,23840,23846,10000,0.41935754424222094,13846,0.41935754424222094,30000,71520,101520,10.152,1952808,16,666030003530279332,1185754838603315180,2305843009213693951
10000,1.5,0.75,65,24,random,0.011924299993552268,1.1924299993552267e-06,4419,0.4419,17,23827,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,71481,101481,10.1481,1547984,16,666030003530279332,1185754838603315180,2305843009213693951
10000,1.5,0.9,65,24,random,0.013192400001571514,1.3192400001571513e-06,5164,0.5164,17,28589,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,85767,115767,11.5767,1547984,16,666030003530279332,1185754838603315180,2305843009213693951
10000,2.0,0.5,65,24,random,0.04289880000578705,4.289880000578705e-06,2827,0.2827,11,16387,32768,10000,0.30517578125,22768,0.30517578125,30000,49161,79161,7.9161,2674776,16,666030003530279332,1185754838603315180,2305843009213693951
10000,2.0,0.75,65,24,random,0.008092499992926605,8.092499992926605e-07,4004,0.4004,10,12286,16384,10000,0.6103515625,6384,0.6103515625,30000,36858,66858,6.6858,1579224,16,666030003530279332,1185754838603315180,2305843009213693951
10000,2.0,0.9,65,24,random,0.008853999999701045,8.853999999701045e-07,4540,0.454,10,14736,16384,10000,0.6103515625,6384,0.6103515625,30000,44208,74208,7.4208,1579224,16,666030003530279332,1185754838603315180,2305843009213693951
10000,3.0,0.5,65,24,random,0.008061100001214072,8.061100001214072e-07,2338,0.2338,7,8751,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,26253,56253,5.6253,2834776,16,666030003530279332,1185754838603315180,2305843009213693951
10000,3.0,0.75,65,24,random,0.011331500005326234,1.1331500005326233e-06,3583,0.3583,7,13123,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,39369,69369,6.9369,2834776,16,666030003530279332,1185754838603315180,2305843009213693951
10000,3.0,0.9,65,24,random,0.005558500008191913,5.558500008191913e-07,4278,0.4278,6,5245,11664,10000,0.8573388203017832,1664,0.8573388203017832,30000,15735,45735,4.5735,1247352,16,666030003530279332,1185754838603315180,2305843009213693951
10000,1.5,0.5,66,25,random,0.014651999998022802,1.4651999998022802e-06,3145,0.3145,18,23840,23846,10000,0.41935754424222094,13846,0.41935754424222094,30000,71520,101520,10.152,2076776,16,719391770955253926,2130106160647316609,2305843009213693951
10000,1.5,0.75,66,25,random,0.04142909999063704,4.142909999063704e-06,4458,0.4458,17,23827,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,71481,101481,10.1481,1550896,16,719391770955253926,2130106160647316609,2305843009213693951
10000,1.5,0.9,66,25,random,0.013296899996930733,1.3296899996930733e-06,5191,0.5191,17,28589,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,85767,115767,11.5767,1550896,16,719391770955253926,2130106160647316609,2305843009213693951
10000,2.0,0.5,66,25,random,0.01115649999701418,1.115649999701418e-06,2917,0.2917,11,16387,32768,10000,0.30517578125,22768,0.30517578125,30000,49161,79161,7.9161,2670008,16,719391770955253926,2130106160647316609,2305843009213693951
10000,2.0,0.75,66,25,random,0.00818279999657534,8.18279999657534e-07,4045,0.4045,10,12286,16384,10000,0.6103515625,6384,0.6103515625,30000,36858,66858,6.6858,1576952,16,719391770955253926,2130106160647316609,2305843009213693951
10000,2.0,0.9,66,25,random,0.008495799993397668,8.495799993397668e-07,4630,0.463,10,14736,16384,10000,0.6103515625,6384,0.6103515625,30000,44208,74208,7.4208,1576952,16,719391770955253926,2130106160647316609,2305843009213693951
10000,3.0,0.5,66,25,random,0.007745399998384528,7.745399998384528e-07,2338,0.2338,7,8751,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,26253,56253,5.6253,2834744,16,719391770955253926,2130106160647316609,2305843009213693951
10000,3.0,0.75,66,25,random,0.04201570000441279,4.201570000441279e-06,3586,0.3586,7,13123,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,39369,69369,6.9369,2834744,16,719391770955253926,2130106160647316609,2305843009213693951
10000,3.0,0.9,66,25,random,0.005550300003960729,5.550300003960729e-07,4279,0.4279,6,5245,11664,10000,0.8573388203017832,1664,0.8573388203017832,30000,15735,45735,4.5735,1247256,16,719391770955253926,2130106160647316609,2305843009213693951
10000,1.5,0.5,67,26,random,0.013483700007782318,1.3483700007782317e-06,3507,0.3507,18,23840,23846,10000,0.41935754424222094,13846,0.41935754424222094,30000,71520,101520,10.152,2047592,16,267692963849940753,941673545738002381,2305843009213693951
10000,1.5,0.75,67,26,random,0.011916999996174127,1.1916999996174128e-06,4506,0.4506,17,23827,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,71481,101481,10.1481,1548496,16,267692963849940753,941673545738002381,2305843009213693951
10000,1.5,0.9,67,26,random,0.013380700009292923,1.3380700009292923e-06,5146,0.5146,17,28589,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,85767,115767,11.5767,1548496,16,267692963849940753,941673545738002381,2305843009213693951
10000,2.0,0.5,67,26,random,0.011750199992093258,1.1750199992093258e-06,2797,0.2797,11,16387,32768,10000,0.30517578125,22768,0.30517578125,30000,49161,79161,7.9161,2673496,16,267692963849940753,941673545738002381,2305843009213693951
10000,2.0,0.75,67,26,random,0.008377100006327964,8.377100006327964e-07,3949,0.3949,10,12286,16384,10000,0.6103515625,6384,0.6103515625,30000,36858,66858,6.6858,1577208,16,267692963849940753,941673545738002381,2305843009213693951
10000,2.0,0.9,67,26,random,0.03737089999776799,3.737089999776799e-06,4508,0.4508,10,14736,16384,10000,0.6103515625,6384,0.6103515625,30000,44208,74208,7.4208,1577208,16,267692963849940753,941673545738002381,2305843009213693951
10000,3.0,0.5,67,26,random,0.00791919999755919,7.91919999755919e-07,2350,0.235,7,8751,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,26253,56253,5.6253,2835832,16,267692963849940753,941673545738002381,2305843009213693951
10000,3.0,0.75,67,26,random,0.00936879999062512,9.36879999062512e-07,3606,0.3606,7,13123,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,39369,69369,6.9369,2835832,16,267692963849940753,941673545738002381,2305843009213693951
10000,3.0,0.9,67,26,random,0.005129500001203269,5.129500001203269e-07,4304,0.4304,6,5245,11664,10000,0.8573388203017832,1664,0.8573388203017832,30000,15735,45735,4.5735,1247448,16,267692963849940753,941673545738002381,2305843009213693951
10000,1.5,0.5,68,27,random,0.013639600001624785,1.3639600001624784e-06,3228,0.3228,18,23840,23846,10000,0.41935754424222094,13846,0.41935754424222094,30000,71520,101520,10.152,2077512,16,1075367493781816306,1590101887495472611,2305843009213693951
10000,1.5,0.75,68,27,random,0.01194240000040736,1.1942400000407361e-06,4516,0.4516,17,23827,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,71481,101481,10.1481,1548560,16,1075367493781816306,1590101887495472611,2305843009213693951
10000,1.5,0.9,68,27,random,0.04253130000142846,4.2531300001428466e-06,5162,0.5162,17,28589,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,85767,115767,11.5767,1548560,16,1075367493781816306,1590101887495472611,2305843009213693951
10000,2.0,0.5,68,27,random,0.01138530000753235,1.138530000753235e-06,3047,0.3047,11,16387,32768,10000,0.30517578125,22768,0.30517578125,30000,49161,79161,7.9161,2664248,16,1075367493781816306,1590101887495472611,2305843009213693951
10000,2.0,0.75,68,27,random,0.00843100000929553,8.43100000929553e-07,4156,0.4156,10,12286,16384,10000,0.6103515625,6384,0.6103515625,30000,36858,66858,6.6858,1572632,16,1075367493781816306,1590101887495472611,2305843009213693951
10000,2.0,0.9,68,27,random,0.008698100005858578,8.698100005858577e-07,4713,0.4713,10,14736,16384,10000,0.6103515625,6384,0.6103515625,30000,44208,74208,7.4208,1572632,16,1075367493781816306,1590101887495472611,2305843009213693951
10000,3.0,0.5,68,27,random,0.008287700009532273,8.287700009532273e-07,2345,0.2345,7,8751,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,26253,56253,5.6253,2834200,16,1075367493781816306,1590101887495472611,2305843009213693951
10000,3.0,0.75,68,27,random,0.009523700005956925,9.523700005956925e-07,3540,0.354,7,13123,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,39369,69369,6.9369,2834200,16,1075367493781816306,1590101887495472611,2305843009213693951
10000,3.0,0.9,68,27,random,0.005480000007082708,5.480000007082708e-07,4235,0.4235,6,5245,11664,10000,0.8573388203017832,1664,0.8573388203017832,30000,15735,45735,4.5735,1248760,16,1075367493781816306,1590101887495472611,2305843009213693951
10000,1.5,0.5,69,28,random,0.04379579999658745,4.379579999658745e-06,3248,0.3248,18,23840,23846,10000,0.41935754424222094,13846,0.41935754424222094,30000,71520,101520,10.152,2077096,16,86018572855962195,1847883699258444581,2305843009213693951
10000,1.5,0.75,69,28,random,0.012150799986557104,1.2150799986557103e-06,4533,0.4533,17,23827,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,71481,101481,10.1481,1546768,16,86018572855962195,1847883699258444581,2305843009213693951
10000,1.5,0.9,69,28,random,0.012986300003831275,1.2986300003831275e-06,5183,0.5183,17,28589,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,85767,115767,11.5767,1546768,16,86018572855962195,1847883699258444581,2305843009213693951
10000,2.0,0.5,69,28,random,0.01053269999101758,1.053269999101758e-06,3038,0.3038,11,16387,32768,10000,0.30517578125,22768,0.30517578125,30000,49161,79161,7.9161,2662136,16,86018572855962195,1847883699258444581,2305843009213693951
10000,2.0,0.75,69,28,random,0.008343199995579198,8.343199995579198e-07,4124,0.4124,10,12286,16384,10000,0.6103515625,6384,0.6103515625,30000,36858,66858,6.6858,1573144,16,86018572855962195,1847883699258444581,2305843009213693951
10000,2.0,0.9,69,28,random,0.00890810000419151,8.90810000419151e-07,4685,0.4685,10,14736,16384,10000,0.6103515625,6384,0.6103515625,30000,44208,74208,7.4208,1573144,16,86018572855962195,1847883699258444581,2305843009213693951
10000,3.0,0.5,69,28,random,0.03705820000323001,3.7058200003230015e-06,2327,0.2327,7,8751,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,26253,56253,5.6253,2835000,16,86018572855962195,1847883699258444581,2305843009213693951
10000,3.0,0.75,69,28,random,0.009145000003627501,9.145000003627501e-07,3562,0.3562,7,13123,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,39369,69369,6.9369,2835000,16,86018572855962195,1847883699258444581,2305843009213693951
10000,3.0,0.9,69,28,random,0.005232299998169765,5.232299998169765e-07,4274,0.4274,6,5245,11664,10000,0.8573388203017832,1664,0.8573388203017832,30000,15735,45735,4.5735,1247160,16,86018572855962195,1847883699258444581,2305843009213693951
10000,1.5,0.5,70,29,random,0.013451899998472072,1.3451899998472073e-06,3147,0.3147,18,23840,23846,10000,0.41935754424222094,13846,0.41935754424222094,30000,71520,101520,10.152,2076360,16,273089160051860230,1621121173616640907,2305843009213693951
10000,1.5,0.75,70,29,random,0.01208309999492485,1.2083099994924852e-06,4565,0.4565,17,23827,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,71481,101481,10.1481,1548848,16,273089160051860230,1621121173616640907,2305843009213693951
10000,1.5,0.9,70,29,random,0.013495399995008484,1.3495399995008484e-06,5193,0.5193,17,28589,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,85767,115767,11.5767,1548848,16,273089160051860230,1621121173616640907,2305843009213693951
10000,2.0,0.5,70,29,random,0.04006610000215005,4.0066100002150055e-06,2815,0.2815,11,16387,32768,10000,0.30517578125,22768,0.30517578125,30000,49161,79161,7.9161,2673912,16,273089160051860230,1621121173616640907,2305843009213693951
10000,2.0,0.75,70,29,random,0.008294600003864616,8.294600003864617e-07,3969,0.3969,10,12286,16384,10000,0.6103515625,6384,0.6103515625,30000,36858,66858,6.6858,1578168,16,273089160051860230,1621121173616640907,2305843009213693951
10000,2.0,0.9,70,29,random,0.008503399993060157,8.503399993060157e-07,4566,0.4566,10,14736,16384,10000,0.6103515625,6384,0.6103515625,30000,44208,74208,7.4208,1578168,16,273089160051860230,1621121173616640907,2305843009213693951
10000,3.0,0.5,70,29,random,0.008077600010437891,8.07760001043789e-07,3016,0.3016,7,8751,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,26253,56253,5.6253,2819000,16,273089160051860230,1621121173616640907,2305843009213693951
10000,3.0,0.75,70,29,random,0.008913099998608232,8.913099998608232e-07,4368,0.4368,7,13123,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,39369,69369,6.9369,2819000,16,273089160051860230,1621121173616640907,2305843009213693951
10000,3.0,0.9,70,29,random,0.005692500009899959,5.692500009899959e-07,5074,0.5074,6,5245,11664,10000,0.8573388203017832,1664,0.8573388203017832,30000,15735,45735,4.5735,1219160,16,273089160051860230,1621121173616640907,2305843009213693951
10000,1.5,0.5,71,30,random,0.01352480000059586,1.352480000059586e-06,3267,0.3267,18,23840,23846,10000,0.41935754424222094,13846,0.41935754424222094,30000,71520,101520,10.152,2076904,16,1172432318357405658,1841538480035479711,2305843009213693951
10000,1.5,0.75,71,30,random,0.04006440000375733,4.0064400003757325e-06,4632,0.4632,17,23827,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,71481,101481,10.1481,1547056,16,1172432318357405658,1841538480035479711,2305843009213693951
10000,1.5,0.9,71,30,random,0.013828299997840077,1.3828299997840078e-06,5225,0.5225,17,28589,15897,10000,0.6290495061961376,5897,0.6290495061961376,30000,85767,115767,11.5767,1547056,16,1172432318357405658,1841538480035479711,2305843009213693951
10000,2.0,0.5,71,30,random,0.010805700003402308,1.0805700003402308e-06,2918,0.2918,11,16387,32768,10000,0.30517578125,22768,0.30517578125,30000,49161,79161,7.9161,2672920,16,1172432318357405658,1841538480035479711,2305843009213693951
10000,2.0,0.75,71,30,random,0.008056199993006885,8.056199993006885e-07,4035,0.4035,10,12286,16384,10000,0.6103515625,6384,0.6103515625,30000,36858,66858,6.6858,1576632,16,1172432318357405658,1841538480035479711,2305843009213693951
10000,2.0,0.9,71,30,random,0.008622199995443225,8.622199995443225e-07,4589,0.4589,10,14736,16384,10000,0.6103515625,6384,0.6103515625,30000,44208,74208,7.4208,1576632,16,1172432318357405658,1841538480035479711,2305843009213693951
10000,3.0,0.5,71,30,random,0.008149900007992983,8.149900007992983e-07,2391,0.2391,7,8751,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,26253,56253,5.6253,2833752,16,1172432318357405658,1841538480035479711,2305843009213693951
10000,3.0,0.75,71,30,random,0.04151650000130758,4.151650000130758e-06,3664,0.3664,7,13123,34992,10000,0.2857796067672611,24992,0.2857796067672611,30000,39369,69369,6.9369,2833752,16,1172432318357405658,1841538480035479711,2305843009213693951
10000,3.0,0.9,71,30,random,0.005512800009455532,5.512800009455531e-07,4369,0.4369,6,5245,11664,10000,0.8573388203017832,1664,0.8573388203017832,30000,15735,45735,4.5735,1244120,16,1172432318357405658,1841538480035479711,2305843009213693951
25000,1.5,0.5,42,1,random,0.035799999997834675,1.431999999913387e-06,8430,0.3372,20,53649,53654,25000,0.46594848473552763,28654,0.46594848473552763,75000,160947,235947,9.43788,4790024,16,256711980439665054,1709899044117486289,2305843009213693951
25000,1.5,0.75,42,1,random,0.06318939999619033,2.527575999847613e-06,11279,0.45116,19,53635,35769,25000,0.6989292404037015,10769,0.6989292404037015,75000,160905,235905,9.4362,3600432,16,256711980439665054,1709899044117486289,2305843009213693951
25000,1.5,0.9,42,1,random,0.03546719999576453,1.4186879998305813e-06,12678,0.50712,19,64359,35769,25000,0.6989292404037015,10769,0.6989292404037015,75000,193077,268077,10.72308,3600432,16,256711980439665054,1709899044117486289,2305843009213693951
25000,2.0,0.5,42,1,random,0.029149899986805394,1.1659959994722157e-06,7322,0.29288,12,32772,65536,25000,0.3814697265625,40536,0.3814697265625,75000,98316,173316,6.93264,5603928,16,256711980439665054,1709899044117486289,2305843009213693951
25000,2.0,0.75,42,1,random,0.07166929999948479,2.8667719999793916e-06,10629,0.42516,12,49152,65536,25000,0.3814697265625,40536,0.3814697265625,75000,147456,222456,8.89824,5603928,16,256711980439665054,1709899044117486289,2305843009213693951
25000,2.0,0.9,42,1,random,0.0187554000003729,7.502160000149161e-07,11792,0.47168,11,29482,32768,25000,0.762939453125,7768,0.762939453125,75000,88446,163446,6.53784,3375768,16,256711980439665054,1709899044117486289,2305843009213693951
25000,3.0,0.5,42,1,random,0.059133699993253686,2.3653479997301473e-06,5839,0.23356,8,26248,104976,25000,0.2381496723060509,79976,0.2381496723060509,75000,78744,153744,6.14976,8206552,16,256711980439665054,1709899044117486289,2305843009213693951
25000,3.0,0.75,42,1,random,0.014005199991515838,5.602079996606335e-07,9262,0.37048,7,13123,34992,25000,0.7144490169181528,9992,0.7144490169181528,75000,39369,114369,4.57476,3552504,16,256711980439665054,1709899044117486289,2305843009213693951
25000,3.0,0.9,42,1,random,0.015631300004315563,6.252520001726225e-07,10115,0.4046,7,15743,34992,25000,0.7144490169181528,9992,0.7144490169181528,75000,47229,122229,4.88916,3552504,16,256711980439665054,1709899044117486289,2305843009213693951
25000,1.5,0.5,43,2,random,0.06773779999639373,2.7095119998557494e-06,12497,0.49988,20,53649,53654,25000,0.46594848473552763,28654,0.46594848473552763,75000,160947,235947,9.43788,4801512,16,659665203979258006,1758630025113616856,2305843009213693951
25000,1.5,0.75,43,2,random,0.02882179999141954,1.1528719996567815e-06,17011,0.68044,19,53635,35769,25000,0.6989292404037015,10769,0.6989292404037015,75000,160905,235905,9.4362,3383376,16,659665203979258006,1758630025113616856,2305843009213693951
25000,1.5,0.9,43,2,random,0.03237719999742694,1.2950879998970776e-06,17468,0.69872,19,64359,35769,25000,0.6989292404037015,10769,0.6989292404037015,75000,193077,268077,10.72308,3383376,16,659665203979258006,1758630025113616856,2305843009213693951
25000,2.0,0.5,43,2,random,0.05896720000600908,2.358688000240363e-06,7394,0.29576,12,32772,65536,25000,0.3814697265625,40536,0.3814697265625,75000,98316,173316,6.93264,5600024,16,659665203979258006,1758630025113616856,2305843009213693951
25000,2.0,0.75,43,2,random,0.030273800002760254,1.2109520001104102e-06,10528,0.42112,12,49152,65536,25000,0.3814697265625,40536,0.3814697265625,75000,147456,222456,8.89824,5600024,16,659665203979258006,1758630025113616856,2305843009213693951
25000,2.0,0.9,43,2,random,0.019787999990512617,7.915199996205047e-07,11679,0.46716,11,29482,32768,25000,0.762939453125,7768,0.762939453125,75000,88446,163446,6.53784,3376760,16,659665203979258006,1758630025113616856,2305843009213693951
25000,3.0,0.5,43,2,random,0.060740699991583824,2.429627999663353e-06,5867,0.23468,8,26248,104976,25000,0.2381496723060509,79976,0.2381496723060509,75000,78744,153744,6.14976,8206520,16,659665203979258006,1758630025113616856,2305843009213693951
25000,3.0,0.75,43,2,random,0.015451300001586787,6.180520000634715e-07,9193,0.36772,7,13123,34992,25000,0.7144490169181528,9992,0.7144490169181528,75000,39369,114369,4.57476,3554040,16,659665203979258006,1758630025113616856,2305843009213693951
25000,3.0,0.9,43,2,random,0.016194800002267584,6.477920000907034e-07,10045,0.4018,7,15743,34992,25000,0.7144490169181528,9992,0.7144490169181528,75000,47229,122229,4.88916,3554040,16,659665203979258006,1758630025113616856,2305843009213693951
25000,1.5,0.5,44,3,random,0.06565360000240617,2.6261440000962468e-06,8115,0.3246,20,53649,53654,25000,0.46594848473552763,28654,0.46594848473552763,75000,160947,235947,9.43788,4792744,16,1199085610155232937,1617812241682181496,2305843009213693951
25000,1.5,0.75,44,3,random,0.03071049999562092,1.2284199998248369e-06,11208,0.44832,19,53635,35769,25000,0.6989292404037015,10769,0.6989292404037015,75000,160905,235905,9.4362,3600336,16,1199085610155232937,1617812241682181496,2305843009213693951
25000,1.5,0.9,44,3,random,0.06597699999110773,2.6390799996443094e-06,12753,0.51012,19,64359,35769,25000,0.6989292404037015,10769,0.6989292404037015,75000,193077,268077,10.72308,3600336,16,1199085610155232937,1617812241682181496,2305843009213693951
25000,2.0,0.5,44,3,random,0.026406200006022118,1.0562480002408847e-06,7118,0.28472,12,32772,65536,25000,0.3814697265625,40536,0.3814697265625,75000,98316,173316,6.93264,5608376,16,1199085610155232937,1617812241682181496,2305843009213693951
25000,2.0,0.75,44,3,random,0.06404829998791683,2.5619319995166733e-06,10334,0.41336,12,49152,65536,25000,0.3814697265625,40536,0.3814697265625,75000,147456,222456,8.89824,5608376,16,1199085610155232937,1617812241682181496,2305843009213693951
25000,2.0,0.9,44,3,random,0.020889399995212443,8.355759998084978e-07,11580,0.4632,11,29482,32768,25000,0.762939453125,7768,0.762939453125,75000,88446,163446,6.53784,3381784,16,1199085610155232937,1617812241682181496,2305843009213693951
25000,3.0,0.5,44,3,random,0.025962100000469945,1.0384840000187979e-06,5965,0.2386,8,26248,104976,25000,0.2381496723060509,79976,0.2381496723060509,75000,78744,153744,6.14976,8205624,16,1199085610155232937,1617812241682181496,2305843009213693951
25000,3.0,0.75,44,3,random,0.045001599995885044,1.8000639998354018e-06,9325,0.373,7,13123,34992,25000,0.7144490169181528,9992,0.7144490169181528,75000,39369,114369,4.57476,3550232,16,1199085610155232937,1617812241682181496,2305843009213693951
25000,3.0,0.9,44,3,random,0.015299499995307997,6.119799998123198e-07,10175,0.407,7,15743,34992,25000,0.7144490169181528,9992,0.7144490169181528,75000,47229,122229,4.88916,3550232,16,1199085610155232937,1617812241682181496,2305843009213693951
25000,1.5,0.5,45,4,random,0.034262800007127225,1.370512000285089e-06,8739,0.34956,20,53649,53654,25000,0.46594848473552763,28654,0.46594848473552763,75000,160947,235947,9.43788,4772264,16,963130306873368709,594124941275654819,2305843009213693951
25000,1.5,0.75,45,4,random,0.05925269999715965,2.370107999886386e-06,11761,0.47044,19,53635,35769,25000,0.6989292404037015,10769,0.6989292404037015,75000,160905,235905,9.4362,3599088,16,963130306873368709,594124941275654819,2305843009213693951
25000,1.5,0.9,45,4,random,0.03256649999821093,1.3026599999284371e-06,13313,0.53252,19,64359,35769,25000,0.6989292404037015,10769,0.6989292404037015,75000,193077,268077,10.72308,3599088,16,963130306873368709,594124941275654819,2305843009213693951
25000,2.0,0.5,45,4,random,0.059887800001888536,2.3955120000755415e-06,7043,0.28172,12,32772,65536,25000,0.3814697265625,40536,0.3814697265625,75000,98316,173316,6.93264,5610520,16,963130306873368709,594124941275654819,2305843009213693951
