n,gamma_nominal,tau,key_family,repetitions,elapsed_ns_mean,elapsed_ns_median,elapsed_ns_std,elapsed_ns_ci95_low,elapsed_ns_ci95_high,time_per_operation_ns_mean,time_per_operation_ns_median,time_per_operation_ns_std,time_per_operation_ns_ci95_low,time_per_operation_ns_ci95_high,migrations_per_insertion_mean,migrations_per_insertion_median,migrations_per_insertion_std,migrations_per_insertion_ci95_low,migrations_per_insertion_ci95_high,pair_collisions_per_key_mean,pair_collisions_per_key_median,pair_collisions_per_key_std,pair_collisions_per_key_ci95_low,pair_collisions_per_key_ci95_high,key_comparisons_mean,key_comparisons_median,key_comparisons_std,key_comparisons_ci95_low,key_comparisons_ci95_high,bytes_per_element_mean,bytes_per_element_median,bytes_per_element_std,bytes_per_element_ci95_low,bytes_per_element_ci95_high,tracemalloc_peak_bytes_mean,tracemalloc_peak_bytes_median,tracemalloc_peak_bytes_std,tracemalloc_peak_bytes_ci95_low,tracemalloc_peak_bytes_ci95_high,resize_count_mean,resize_count_median,resize_count_std,resize_count_ci95_low,resize_count_ci95_high,max_chain_length_mean,max_chain_length_median,max_chain_length_std,max_chain_length_ci95_low,max_chain_length_ci95_high,bound_ratio_mean,bound_ratio_median,bound_ratio_std,bound_ratio_ci95_low,bound_ratio_ci95_high
10000,2.0,0.8,random,30,334993693.3333333,361272500.0,57540790.20437069,314060806.75,355875715.0833333,33499.369333333336,36127.25,5754.07902043707,31489.125975,35506.313700000006,1.0226000000000002,1.0226,2.2584051416334807e-16,1.0226000000000002,1.0226000000000002,0.38912,0.3678,0.05371692984268682,0.37253916666666664,0.41078608333333333,5880.566666666667,5742.5,408.4579650287191,5756.491666666667,6054.379166666667,133.03125333333332,133.3504,0.8945026634887696,132.71776533333335,133.3043813333333,1603521.6,1603440.0,714.174594706461,1603251.18,1603772.6066666667,10.0,10.0,0.0,10.0,10.0,5.9,6.0,0.7588557629520365,5.6658333333333335,6.166666666666667,1.0003719091909191,0.9455612361236124,0.13809854970858157,0.9573081248624863,1.0547903123145645
10000,2.0,0.9,random,30,343857473.3333333,366110000.0,61010185.97195928,321809739.5,364962452.5833333,34385.74733333333,36611.0,6101.018597195928,32124.61675,36510.92360833333,1.1506,1.1506,0.0,1.1506,1.1506,0.38912,0.3678,0.05371692984268682,0.37246308333333333,0.4114886666666667,6408.933333333333,6279.5,382.67641262770456,6287.856666666667,6549.053333333333,133.03125333333332,133.3504,0.8945026634887696,132.67213333333333,133.29989066666664,1643694.6666666667,1643612.0,680.2225464093925,1643476.79,1643934.7266666668,10.0,10.0,0.0,10.0,10.0,5.9,6.0,0.7588557629520365,5.633333333333334,6.166666666666667,1.0003719091909191,0.9455612361236124,0.13809854970858157,0.9582034258425842,1.0521669668966898
10000,3.0,0.5,random,30,337929276.6666667,353087200.0,60569329.40976033,316201490.25,359573256.6666666,33792.92766666667,35308.72,6056.932940976033,31631.765958333333,35706.257516666665,0.7102000000000002,0.7102,1.1292025708167404e-16,0.7102000000000002,0.7102000000000002,0.15688666666666667,0.15245,0.01887057065331118,0.15175666666666668,0.16460083333333334,2744.3333333333335,2717.0,150.52467625249867,2699.1991666666663,2801.1349999999998,239.53504,239.6336,0.4558999236825907,239.33461066666666,239.6545093333333,2813232.4,2813434.0,1108.0875603395746,2812787.8866666667,2813593.05,7.0,7.0,0.0,7.0,7.0,4.4,4.0,0.563241847975046,4.2,4.6,0.8936216835016834,0.8683505650565058,0.10748619671854037,0.865817282578258,0.937765447878121
10000,3.0,0.7,random,30,378182073.3333333,381216800.0,51716150.224750094,359795005.0833333,396059079.25,37818.20733333333,38121.68,5171.61502247501,35997.60886666667,39555.902324999995,0.9943999999999998,0.9944,1.1292025708167404e-16,0.9943999999999998,0.9943999999999998,0.15688666666666667,0.15245,0.01887057065331118,0.15193983333333333,0.1650973333333333,3872.8333333333335,3841.0,132.43764527149173,3831.2658333333334,3920.4258333333332,239.53504,239.6336,0.4558999236825907,239.33970666666667,239.65494666666666,2944117.466666667,2944182.0,1724.1043198562918,2943426.2466666666,2944612.7066666665,7.0,7.0,0.0,7.0,7.0,4.4,4.0,0.563241847975046,4.2,4.6,0.8936216835016834,0.8683505650565058,0.10748619671854037,0.8652116111444478,0.9351780536887021
10000,3.0,0.8,random,30,396010996.6666667,419678950.0,57899946.15243451,376014632.0833333,414713539.25,39601.099666666676,41967.895,5789.994615243451,37480.78181666666,41618.98824999999,1.1365000000000003,1.1365,2.2584051416334807e-16,1.1365000000000003,1.1365000000000003,0.15688666666666667,0.15245,0.01887057065331118,0.15191625,0.16472091666666663,4592.8,4576.5,146.20708035121822,4545.133333333333,4642.7125,239.53504,239.6336,0.4558999236825907,239.35971733333335,239.654088,3004222.8,3004620.0,1917.7116104069598,3003454.39,3004760.603333333,7.0,7.0,0.0,7.0,7.0,4.4,4.0,0.563241847975046,4.233333333333333,4.6,0.8936216835016834,0.8683505650565058,0.10748619671854037,0.865006556238957,0.937801047688102
10000,3.0,0.9,random,30,381920760.0,409877700.0,73506323.92931776,354897630.0,406706949.5833334,38192.076,40987.770000000004,7350.632392931777,35766.40360833333,40878.101174999996,1.2785999999999997,1.2786,2.2584051416334807e-16,1.2785999999999997,1.2785999999999997,0.15688666666666667,0.15245,0.01887057065331118,0.15183916666666664,0.16412358333333332,5397.5,5360.0,162.20819954613884,5346.95,5466.536666666667,239.53504,239.6336,0.4558999236825907,239.35402666666673,239.6570746666667,3064903.066666667,3065296.0,2248.9721013484536,3063962.7366666663,3065534.283333333,7.0,7.0,0.0,7.0,7.0,4.4,4.0,0.563241847975046,4.233333333333333,4.6,0.8936216835016834,0.8683505650565058,0.10748619671854037,0.8650844011567823,0.9344636841684167
10000,4.0,0.5,random,30,405861236.6666667,418145850.0,59398320.517906226,385256005.0833333,426625964.5,40586.12366666667,41814.585,5939.832051790623,38407.8261,42670.183208333336,0.8206999999999998,0.8207,2.2584051416334807e-16,0.8206999999999998,0.8206999999999998,0.14307,0.0817,0.14310182087566542,0.09845291666666668,0.19275658333333331,2814.8,2388.0,925.3833278421846,2510.98,3173.5233333333335,371.68288,373.0464,3.022940866155976,370.4696426666666,372.63972,4411331.6,4412598.0,7471.087173806814,4408406.22,4412972.62,6.0,6.0,0.0,6.0,6.0,4.066666666666666,4.0,1.311312407431981,3.6333333333333333,4.566666666666666,1.4107254305430543,0.8055935393539354,1.4110391966612017,0.9764395180518052,1.927434309930993
10000,4.0,0.7,random,30,444772386.6666667,452467350.0,72007773.05346845,419527948.8333334,467938040.3333333,44477.23866666666,45246.735,7200.7773053468445,41813.34615833332,46833.19530833334,1.1491,1.1491,0.0,1.1491,1.1491,0.14307,0.0817,0.14310182087566542,0.09912058333333336,0.19466649999999996,4136.066666666667,3871.5,805.4664073276633,3914.4266666666667,4463.2325,371.68288,373.0464,3.022940866155976,370.51759199999987,372.59712,4579079.066666666,4581192.0,11170.959872730762,4574796.53,4581450.183333333,6.0,6.0,0.0,6.0,6.0,4.066666666666666,4.0,1.311312407431981,3.6,4.566666666666666,1.4107254305430543,0.8055935393539354,1.4110391966612017,0.9630063854718807,1.962921017585092
10000,4.0,0.8,random,30,461230523.3333333,480275750.0,72703976.9458395,432833709.0,484309683.1666667,46123.05233333333,48027.575,7270.3976945839495,43429.92211666666,48396.113724999996,1.3132999999999995,1.3133,4.516810283266961e-16,1.3132999999999995,1.3132999999999995,0.14307,0.0817,0.14310182087566542,0.09899091666666666,0.20270591666666668,4960.8,4770.5,1001.3806813422741,4753.128333333333,5339.8533333333335,371.68288,373.0464,3.022940866155976,370.49085066666663,372.61007199999995,4656489.466666667,4659022.0,12829.046804523074,4651660.44,4659232.266666667,6.0,6.0,0.0,6.0,6.0,4.066666666666666,4.0,1.311312407431981,3.6333333333333333,4.566666666666666,1.4107254305430543,0.8055935393539354,1.4110391966612017,0.9789152966463314,1.9777395344034396
10000,4.0,0.9,random,30,260815270.0,270905450.0,38937513.05984526,246878839.6666667,273846926.75,26081.52699999999,27090.545,3893.751305984526,24504.358149999993,27362.740449999998,0.3684999999999998,0.3685,1.6938038562251105e-16,0.3684999999999998,0.3684999999999998,0.40662999999999994,0.38615,0.1100145543662919,0.3838286666666666,0.44816374999999997,5285.9,5096.0,1017.3920801871745,5069.756666666666,5668.963333333333,129.80085333333335,130.0544,1.2995309062764988,129.3018373333333,130.08151999999998,1426734.8,1429270.0,12997.829384833505,1421746.3366666667,1429563.2833333332,5.0,5.0,0.0,5.0,5.0,6.033333333333333,6.0,0.8087168778415269,5.766666666666667,6.366666666666666,1.0022805260526053,0.9518004700470046,0.2711689875899219,0.9458160281861518,1.1030325639397274
100000,1.25,0.5,random,30,7275816060.0,7691967500.0,1839817381.0552068,6637009471.666666,7872254385.0,72758.1606,76919.675,18398.173810552067,66027.44682166667,79130.19883666665,4.696519999999998,4.69652,1.8067241133067846e-15,4.696519999999998,4.696519999999998,0.25815733333333335,0.191815,0.3455032333890652,0.19127029999999998,0.3889313833333334,44790.23333333333,43136.5,4892.663745842857,43353.9175,46790.753333333334,206.19036800000003,206.75008,2.694958381783953,205.13988319999999,206.76297093333335,34383787.06666667,34416302.0,112335.41694313734,34338534.79333334,34415270.28,42.0,42.0,0.0,42.0,42.0,5.7,5.0,1.822275954725961,5.266666666666667,6.4,1.2141725487121537,0.9021494931949319,1.624980147012254,0.8988892946032795,1.8300875640789742
100000,1.25,0.7,random,30,6319790170.0,6537418700.0,1521141458.2280955,5811885520.583333,6830207964.666666,63197.90170000001,65374.187000000005,15211.414582280955,57309.7164275,68312.5254225,4.205119999999998,4.20512,1.8067241133067846e-15,4.205119999999998,4.205119999999998,0.315159,0.30963,0.016546500484267423,0.3101586249999999,0.3209658333333333,61934.53333333333,60658.0,4969.0285856550945,60749.235,63958.9975,148.77687466666666,148.86544,0.28028467336316604,148.66700160000002,148.8632968,23524493.066666666,23566558.0,145588.3246358418,23463926.703333333,23562343.439999998,40.0,40.0,0.0,40.0,40.0,6.2,6.0,0.48423419811150226,6.033333333333333,6.366666666666666,0.9484678888188882,0.9318284180841808,0.049796529312676543,0.9339967807766412,0.9689116309034755
100000,1.25,0.8,random,30,6938320203.333333,6981176450.0,1420798246.3267639,6396323213.25,7428269696.333333,69383.20203333333,69811.76449999999,14207.98246326764,63996.6157875,74023.77742333333,4.805910000000001,4.80591,9.033620566533923e-16,4.805910000000001,4.805910000000001,0.315159,0.30963,0.016546500484267423,0.3100935083333334,0.32167755000000003,71365.4,69825.0,6358.4671520845295,69871.07083333333,73886.81833333333,148.77687466666666,148.86544,0.28028467336316604,148.66938480000002,148.86467466666667,24270542.666666668,24318414.0,162925.49148388157,24210180.64,24312222.043333333,40.0,40.0,0.0,40.0,40.0,6.2,6.0,0.48423419811150226,6.033333333333333,6.366666666666666,0.9484678888188882,0.9318284180841808,0.049796529312676543,0.9328493123616236,0.9684618626087926
100000,1.25,0.9,random,30,5898391890.0,6047987250.0,1394113141.651411,5431893834.333333,6402363635.583333,58983.918900000004,60479.8725,13941.13141651411,53824.1168125,63566.75361416667,4.323369999999999,4.32337,9.033620566533923e-16,4.323369999999999,4.323369999999999,0.44172333333333336,0.39293,0.19380633510398151,0.39693378333333335,0.5164280333333333,79807.6,78604.5,4770.550605104412,78635.94666666667,81797.73,127.15061333333334,127.64432,1.6760123389993757,126.49153386666667,127.57652053333335,20012055.6,20014522.0,17487.53295745089,20005125.76333333,20016154.85,39.0,39.0,0.0,39.0,39.0,7.133333333333334,7.0,1.4319827906241327,6.733333333333333,7.666666666666667,1.0634242213755472,0.9459570001700017,0.46657791303515755,0.9600200646688133,1.251363269002023
100000,1.5,0.5,random,30,5039719710.0,5096461450.0,1241851889.0566034,4575337572.0,5435269054.25,50397.19709999999,50964.614499999996,12418.518890566036,46152.388550833326,54597.88012083333,2.540940000000001,2.54094,9.033620566533923e-16,2.540940000000001,2.540940000000001,0.17847833333333335,0.17465,0.018388182690077835,0.17445609999999995,0.18576990833333332,39205.63333333333,38679.5,1424.3794167947335,38746.18666666666,39725.604999999996,217.79408,217.88528,0.42406327491429324,217.62832400000002,217.88847413333335,33538732.0,33539842.0,6889.714713076747,33536022.613333333,33541059.21,24.0,24.0,0.0,24.0,24.0,5.1,5.0,0.30512857662936466,5.0,5.233333333333333,0.907596387930546,0.8881285822858229,0.09350741839880634,0.8871926529095289,0.9473935576800765
100000,1.5,0.7,random,30,4213066606.6666665,4471693700.0,988088863.9958848,3869014413.666667,4524940657.916666,42130.66606666668,44716.937,9880.888639958846,38778.988576666656,45286.121616666656,2.3708400000000003,2.37084,4.516810283266961e-16,2.3708400000000003,2.3708400000000003,0.27332500000000004,0.27185000000000004,0.004452654187150041,0.2718403166666667,0.27499878333333333,55834.76666666667,54979.5,2411.0336127082915,55132.15083333333,56763.12,161.935296,161.95376,0.08490909417196163,161.90151439999997,161.96350106666662,24073035.2,24085278.0,59285.77244360137,24050124.46666667,24085345.416666668,23.0,23.0,0.0,23.0,23.0,6.0,6.0,0.3713906763541037,5.866666666666666,6.1,0.9265864823648239,0.9215861528615287,0.015094737694899368,0.9217679162514959,0.9322230967348007
100000,1.5,0.8,random,30,4585752460.0,4669711050.0,1111662246.0801907,4179355921.5,4961522421.75,45857.5246,46697.110499999995,11116.622460801907,41354.184621666675,49448.80831333333,2.70957,2.70957,0.0,2.70957,2.70957,0.27332500000000004,0.27185000000000004,0.004452654187150041,0.27194085833333337,0.275081875,64540.73333333333,63377.5,3170.970273932085,63570.465000000004,65700.49083333333,161.935296,161.95376,0.08490909417196163,161.9028584,161.96232106666668,24787220.266666666,24801082.0,69809.77549516298,24761348.826666668,24801549.12,23.0,23.0,0.0,23.0,23.0,6.0,6.0,0.3713906763541037,5.866666666666666,6.133333333333334,0.9265864823648239,0.9215861528615287,0.015094737694899368,0.9215025032815328,0.9325647294166276
100000,1.5,0.9,random,30,3624336750.0,3576931150.0,910817257.2355229,3297948331.9166665,3934855927.416667,36243.3675,35769.311499999996,9108.172572355228,32830.521498333335,39328.146179999996,2.031329999999999,2.03133,9.033620566533923e-16,2.031329999999999,2.031329999999999,0.4311306666666667,0.418655,0.05816541044258196,0.41903061666666674,0.4535577166666667,73909.46666666666,72462.0,3873.1897282813775,72732.345,75366.89416666667,122.85902933333335,123.01728,0.784806046370841,122.56069146666665,123.02062613333335,16935960.933333334,16941844.0,27951.09604529549,16925361.433333334,16942306.786666665,22.0,22.0,0.0,22.0,22.0,6.766666666666667,7.0,0.6260623155792925,6.566666666666666,7.0,0.9743391822184889,0.9461446421464215,0.1314516521921306,0.947092056134228,1.0245562103379366
100000,2.0,0.5,random,30,2983714663.3333335,3140377150.0,730258181.668701,2709907415.8333335,3223859722.4166665,29837.146633333334,31403.771500000003,7302.58181668701,27262.894608333332,32247.952206666665,1.0283000000000004,1.0283,4.516810283266961e-16,1.0283000000000004,1.0283000000000004,0.22160966666666668,0.220145,0.004996493586598461,0.22016031666666666,0.22355075833333332,35502.333333333336,35011.0,1813.0771391873204,35013.77333333334,36195.729999999996,187.27989333333335,187.30688,0.0988100842729256,187.24311573333335,187.3102837333333,23851130.666666668,23856310.0,22139.014047344244,23842698.94333333,23856333.683333334,14.0,14.0,0.0,14.0,14.0,5.433333333333334,5.0,0.5683207771559355,5.233333333333333,5.633333333333334,0.9119727878012115,0.9059453605536056,0.02056167609445918,0.9057481385798858,0.9199611865148652
100000,2.0,0.7,random,30,3366546223.3333335,3518865900.0,826518615.4665172,3056398070.6666665,3647857363.8333335,33665.46223333333,35188.659,8265.186154665174,30649.75458666667,36444.23912583334,1.4396199999999995,1.43962,4.516810283266961e-16,1.4396199999999995,1.4396199999999995,0.22160966666666668,0.220145,0.004996493586598461,0.22006129999999996,0.22365622499999996,48315.0,47472.0,3534.7103280818183,47396.02416666666,49807.23416666666,187.27989333333335,187.30688,0.0988100842729256,187.23938,187.31004,25253848.533333335,25261484.0,36937.358070427676,25239972.406666666,25262478.546666667,14.0,14.0,0.0,14.0,14.0,5.433333333333334,5.0,0.5683207771559355,5.233333333333333,5.633333333333334,0.9119727878012115,0.9059453605536056,0.02056167609445918,0.9058583922132555,0.9204715082312491
100000,2.0,0.8,random,30,3329699226.6666665,3578992150.0,1066506879.4890255,2945718985.833333,3699876641.3333335,33296.99226666667,35789.9215,10665.068794890254,29590.54922,36837.43473,1.6453100000000005,1.64531,4.516810283266961e-16,1.6453100000000005,1.6453100000000005,0.22160966666666668,0.220145,0.004996493586598461,0.21996718333333332,0.22339880833333334,56295.433333333334,55068.5,4591.73815548162,55106.465000000004,58101.71166666667,187.27989333333335,187.30688,0.0988100842729256,187.2395944,187.3101456,25900453.6,25910916.0,44547.94830648479,25882131.596666664,25910663.93,14.0,14.0,0.0,14.0,14.0,5.433333333333334,5.0,0.5683207771559355,5.233333333333333,5.633333333333334,0.9119727878012115,0.9059453605536056,0.02056167609445918,0.9054305806809735,0.9194280939081058
100000,2.0,0.9,random,30,3589983700.0,3746329600.0,892948552.7014923,3249593999.333333,3910133358.75,35899.83699999999,37463.296,8929.485527014924,32782.286276666666,39142.45057416666,1.8509999999999998,1.851,2.2584051416334807e-16,1.8509999999999998,1.8509999999999998,0.22160966666666668,0.220145,0.004996493586598461,0.22017078333333331,0.22359710833333335,65377.3,63716.5,5771.080560686278,63866.996666666666,67843.96583333334,187.27989333333335,187.30688,0.0988100842729256,187.23845093333335,187.30906799999997,26551958.666666668,26563882.0,51605.94873310322,26531038.866666667,26563812.846666668,14.0,14.0,0.0,14.0,14.0,5.433333333333334,5.0,0.5683207771559355,5.233333333333333,5.633333333333334,0.9119727878012115,0.9059453605536056,0.02056167609445918,0.9058971438791057,0.9198386900985676
100000,3.0,0.5,random,30,2646738366.6666665,2699881200.0,626238626.4949776,2433870920.4166665,2865366394.1666665,26467.383666666665,26998.811999999998,6262.386264949776,24207.1450025,28515.236535833334,0.6405899999999999,0.64059,1.1292025708167404e-16,0.6405899999999999,0.6405899999999999,0.2036923333333333,0.17251,0.09107254980975649,0.17671899166666666,0.24083870833333332,30607.366666666665,28047.5,7480.836249969022,28278.698333333334,33432.246666666666,218.46634666666668,219.10224,1.8032722946476147,217.77172293333334,219.00280639999997,25058432.8,25060264.0,6280.14877047593,25056169.07,25060429.26,9.0,9.0,0.0,9.0,9.0,5.366666666666666,5.0,0.9278574999588488,5.1,5.766666666666667,1.044288075874092,0.8844227616276163,0.4669099531112021,0.9029706806929736,1.2397013645209785
100000,3.0,0.7,random,30,2996752880.0,2990942100.0,638707092.8273133,2762218860.5,3200520986.3333335,29967.528800000004,29909.421000000002,6387.070928273133,27530.981824166665,32175.22035,0.8968400000000002,0.89684,2.2584051416334807e-16,0.8968400000000002,0.8968400000000002,0.2036923333333333,0.17251,0.09107254980975649,0.17623668333333334,0.23782625,40381.3,38307.0,5904.172680810376,38610.76666666667,42679.1425,218.46634666666668,219.10224,1.8032722946476147,217.78133653333325,219.04604559999999,26209228.133333333,26212852.0,10310.7060253035,26205472.42,26212483.003333334,9.0,9.0,0.0,9.0,9.0,5.366666666666666,5.0,0.9278574999588488,5.066666666666666,5.733333333333333,1.044288075874092,0.8844227616276163,0.4669099531112021,0.9028028637254705,1.2105273588109213
100000,3.0,0.8,random,30,2972752940.0,3075672000.0,680153804.6512277,2707920096.25,3191071652.25,29727.5294,30756.72,6801.538046512277,27067.425509999997,32089.475426666668,1.02497,1.02497,0.0,1.02497,1.02497,0.2036923333333333,0.17251,0.09107254980975649,0.17520189166666664,0.23742820833333336,46481.433333333334,44682.5,4990.848968505938,44927.75,48638.195,218.46634666666668,219.10224,1.8032722946476147,217.78613306666662,219.00852613333333,26740353.2,26744288.0,12423.637321793012,26735550.006666668,26743828.55,9.0,9.0,0.0,9.0,9.0,5.366666666666666,5.0,0.9278574999588488,5.1,5.733333333333333,1.044288075874092,0.8844227616276163,0.4669099531112021,0.9054118878017114,1.2301267827653277
100000,3.0,0.9,random,30,3006349820.0,3078420700.0,705131659.1964136,2754448018.75,3248717928.5833335,30063.498199999998,30784.207000000002,7051.316591964136,27548.843520833336,32447.791980833328,1.1530999999999998,1.1531,2.2584051416334807e-16,1.1530999999999998,1.1530999999999998,0.2036923333333333,0.17251,0.09107254980975649,0.175923575,0.23862607500000002,53410.066666666666,51909.5,3990.5276803721194,52196.65083333333,54983.4825,218.46634666666668,219.10224,1.8032722946476147,217.71751359999996,219.00269386666668,27274841.733333334,27279672.0,14289.84556499,27269308.88,27279067.393333334,9.0,9.0,0.0,9.0,9.0,5.366666666666666,5.0,0.9278574999588488,5.099166666666666,5.7,1.044288075874092,0.8844227616276163,0.4669099531112021,0.9038065612859462,1.226195089265226
100000,4.0,0.5,random,30,4324865273.333333,4493190600.0,1194605563.0896642,3873473522.5,4730783715.666666,43248.65273333333,44931.906,11946.055630896642,38815.44380083334,46968.26400416667,1.31456,1.31456,0.0,1.31456,1.31456,0.047893000000000005,0.043524999999999994,0.013360558565135433,0.04378306666666667,0.052679525,29658.466666666667,28853.5,2578.082737675199,28893.34416666667,30706.843333333334,566.9921173333333,567.1212800000001,0.3889726012417515,566.8294279999999,567.1101925333334,70790670.8,70800632.0,47327.24231924809,70767841.38000001,70801388.40666667,8.0,8.0,0.0,8.0,8.0,3.5,3.0,0.572351471472339,3.3,3.7,0.7555799759797597,0.6866685831858319,0.21078175348633837,0.6912645166208329,0.8389077278564453
100000,4.0,0.7,random,30,2166191720.0,2166085250.0,646986519.2190017,1954012706.5833335,2390148282.75,21661.9172,21660.8525,6469.865192190017,19338.241162500002,23916.777588333327,0.45997999999999994,0.45998,5.646012854083702e-17,0.45997999999999994,0.45997999999999994,0.23593866666666669,0.23112500000000002,0.022557021344894436,0.23079892499999996,0.24487596666666667,36460.46666666667,35228.0,3748.53459858404,35267.379166666666,37927.90166666667,180.12192,180.2288,0.4852001389544116,179.93231733333334,180.2334024,19217817.733333334,19228484.0,48526.48054834799,19199114.143333334,19229002.62333333,7.0,7.0,0.0,7.0,7.0,5.566666666666666,6.0,0.5683207771559354,5.4,5.767499999999999,0.9305655633089664,0.911579983299833,0.08896713527689712,0.9096487878760455,0.9641183459284594
100000,4.0,0.8,random,30,2347779436.6666665,2350739750.0,620991916.5989869,2105196785.8333333,2549562636.5,23477.794366666665,23507.3975,6209.919165989869,21319.143433333335,25701.16186583333,0.5257000000000001,0.5257,1.1292025708167404e-16,0.5257000000000001,0.5257000000000001,0.23593866666666669,0.23112500000000002,0.022557021344894436,0.2307951583333333,0.245523025,40382.86666666667,38891.0,4608.116570404527,38986.824166666665,42213.4575,180.12192,180.2288,0.4852001389544116,179.94232453333336,180.233144,19217758.0,19228448.0,48510.32690625496,19198826.293333333,19228810.653333332,7.0,7.0,0.0,7.0,7.0,5.566666666666666,6.0,0.5683207771559354,5.366666666666666,5.766666666666667,0.9305655633089664,0.911579983299833,0.08896713527689712,0.9093610986893204,0.965063878034447
100000,4.0,0.9,random,30,2338792343.3333335,2377236500.0,613638438.8738303,2126780297.1666667,2545047734.5,23387.923433333337,23772.364999999998,6136.384388738302,21407.64311416667,25516.920591666665,0.5914199999999998,0.59142,1.1292025708167404e-16,0.5914199999999998,0.5914199999999998,0.23593866666666669,0.23112500000000002,0.022557021344894436,0.23081524999999997,0.24565786666666664,44828.03333333333,43130.0,5623.091053757762,43148.16083333333,47128.26833333333,180.12192,180.2288,0.4852001389544116,179.93472186666668,180.2355952,19218170.4,19228388.0,45986.716362070445,19200139.526666667,19228645.613333333,7.0,7.0,0.0,7.0,7.0,5.566666666666666,6.0,0.5683207771559354,5.366666666666666,5.766666666666667,0.9305655633089664,0.911579983299833,0.08896713527689712,0.9099110376213763,0.976389030904309
