run_id,git_commit,python_version,platform,cpu,n,gamma_nominal,gamma_effective_mean,tau,m0,final_capacity,final_size,final_load_factor,key_family,key_seed,order_seed,hash_seed,repetition,elapsed_ns,time_per_operation_ns,latency_p50_ns,latency_p95_ns,latency_p99_ns,latency_max_ns,resize_count,moved_entries,migrations_per_insertion,hash_evaluations,key_comparisons,insert_collision_events,pair_collisions,pair_collisions_per_key,universal_pair_bound,bound_ratio,max_chain_length,bucket_assignments,bucket_slots_peak,unused_capacity,structural_bytes_final,bytes_per_element,tracemalloc_peak_bytes,gc_enabled,hash_a,hash_b,hash_prime
n10000-g1.5-t0.9-r17-h520042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.9,11,14867,10000,0.6726306585054147,random,180042,350042,520042,17,573117500,57311.75,16800.0,20900.0,61308.000000000175,119881700,17,26594,2.6594,36594,7173,5112,3188,0.3188,3362.8169771978205,0.9480147214721473,5,36594,24768,4867,1469984,146.9984,2225692,True,1629592878666074175,322378761554622331,2305843009213693951
n10000-g1.25-t0.7-r17-h520042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2761752609835624,0.7,11,16127,10000,0.6200781298443604,random,180042,350042,520042,17,763117900,76311.79,11800.0,19200.0,32200.0,127655600,30,44614,4.4614,54614,5974,4543,2876,0.2876,3100.0806101568796,0.9277178117811782,6,54614,29016,6127,1561760,156.176,2531748,True,1713304800905039537,464909161786378146,2305843009213693951
n10000-g4-t0.8-r17-h520042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.061552575258115,0.8,11,49297,10000,0.20285210053350103,random,180042,350042,520042,17,333485600,33348.56,8300.0,15400.0,22901.000000000022,151740900,6,13133,1.3133,23133,4827,3786,752,0.0752,1014.1590766172384,0.7415010301030103,3,23133,61620,39297,3732272,373.2272,4657156,True,2264111435323031410,2064151746498036823,2305843009213693951
n10000-g1.5-t0.8-r17-h520042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.8,11,14867,10000,0.6726306585054147,random,180042,350042,520042,17,518114900,51811.49,15700.0,20300.0,40703.000000000065,129181000,17,23637,2.3637,33637,6341,4736,3188,0.3188,3362.8169771978205,0.9480147214721473,5,33637,24768,4867,1469984,146.9984,2163132,True,1629592878666074175,322378761554622331,2305843009213693951
n10000-g1.5-t0.5-r17-h520042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5274118968527437,0.5,11,22303,10000,0.44837017441599786,random,180042,350042,520042,17,674427800,67442.78,17200.0,20604.999999999927,48202.000000000044,167474200,18,22203,2.2203,32203,6267,4229,7565,0.7565,2241.6266869927813,3.3747813781378135,8,32203,37170,12303,1896544,189.6544,2948984,True,381912465129005111,2102418306037895400,2305843009213693951
n10000-g1.5-t0.7-r17-h520042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.7,11,14867,10000,0.6726306585054147,random,180042,350042,520042,17,510208000,51020.8,15700.0,20204.999999999927,58502.000000000044,111349500,17,20680,2.068,30680,5604,4328,3188,0.3188,3362.8169771978205,0.9480147214721473,5,30680,24768,4867,1469984,146.9984,2100636,True,1629592878666074175,322378761554622331,2305843009213693951
n10000-g3-t0.8-r17-h520042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.8,11,28477,10000,0.351160585735857,random,180042,350042,520042,17,437489400,43748.94,17500.0,21800.0,38200.0,161226800,7,11365,1.1365,21365,4628,3620,1526,0.1526,1755.627348386417,0.8692049604960497,4,21365,37968,18477,2396592,239.6592,3003328,True,1774668915779551507,1049584791601506758,2305843009213693951
n10000-g2-t0.5-r17-h520042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.0244165297589,0.5,11,25717,10000,0.3888478438387059,random,180042,350042,520042,17,477044600,47704.46,15900.0,22100.0,49000.0,144740700,11,12816,1.2816,22816,3349,2834,1751,0.1751,1944.0447952716102,0.9006994099409942,5,22816,38570,15717,2209296,220.9296,2963844,True,662751256342505969,1951746867789160980,2305843009213693951
n10000-g3-t0.5-r17-h520042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.5,11,28477,10000,0.351160585735857,random,180042,350042,520042,17,455842600,45584.26,17600.0,21100.0,42804.00000000009,174382500,7,7102,0.7102,17102,2706,2350,1526,0.1526,1755.627348386417,0.8692049604960497,4,17102,37968,18477,2396592,239.6592,2812632,True,1774668915779551507,1049584791601506758,2305843009213693951
n10000-g2-t0.7-r17-h520042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.0244165297589,0.7,11,25717,10000,0.3888478438387059,random,180042,350042,520042,17,417507100,41750.71,12900.0,19204.999999999927,28900.0,131045300,11,17943,1.7943,27943,4874,3849,1751,0.1751,1944.0447952716102,0.9006994099409942,5,27943,38570,15717,2209296,220.9296,3137968,True,662751256342505969,1951746867789160980,2305843009213693951
n10000-g2-t0.8-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.026772599602447,0.8,11,12853,10000,0.7780284758422158,random,190042,370042,550042,18,391272400,39127.24,17600.0,21300.0,46601.00000000002,93940400,10,10226,1.0226,20226,6220,4544,4293,0.4293,3889.753364973158,1.1036689468946894,6,20226,19274,2853,1324944,132.4944,1604468,True,1978053201046187136,1530473090397351799,2305843009213693951
n10000-g2-t0.7-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.0244165297589,0.7,11,25717,10000,0.3888478438387059,random,190042,370042,550042,18,518905700,51890.57,14900.0,21100.0,41703.000000000065,167296900,11,17943,1.7943,27943,5266,4021,1747,0.1747,1944.0447952716102,0.8986418441844185,5,27943,38570,15717,2208528,220.8528,3129572,True,1808857033036486667,1776088149703809853,2305843009213693951
n10000-g2-t0.9-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.026772599602447,0.9,11,12853,10000,0.7780284758422158,random,190042,370042,550042,18,391569200,39156.92,16100.0,21400.0,43301.00000000002,94522400,10,11506,1.1506,21506,6777,4847,4293,0.4293,3889.753364973158,1.1036689468946894,6,21506,19274,2853,1324944,132.4944,1644736,True,1978053201046187136,1530473090397351799,2305843009213693951
n10000-g1.25-t0.9-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2770357192166375,0.9,11,12889,10000,0.7758553805570642,random,190042,370042,550042,18,792754700,79275.47,15200.0,20600.0,43115.00000000033,145341000,29,45770,4.577,55770,7848,5495,3671,0.3671,3878.8889750950425,0.9464050205020501,6,55770,23178,2889,1336528,133.6528,2146320,True,835888630873961178,1187909476396657536,2305843009213693951
n10000-g4-t0.9-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.073781941238894,0.9,11,12323,10000,0.8114907084313885,random,190042,370042,550042,18,310707800,31070.78,16600.0,20200.0,46306.00000000013,88753400,5,3685,0.3685,13685,5113,3932,3858,0.3858,4057.0477968027267,0.9509377737773778,6,13685,15402,2323,1299808,129.9808,1428512,True,1116944552816462072,1481547079087653230,2305843009213693951
n10000-g3-t0.5-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.5,11,28477,10000,0.351160585735857,random,190042,370042,550042,18,331378000,33137.8,15700.0,20000.0,36004.00000000009,96648200,7,7102,0.7102,17102,2704,2344,1506,0.1506,1755.627348386417,0.8578130213021302,4,17102,37968,18477,2397008,239.7008,2813960,True,994194901646118465,2290328094602135657,2305843009213693951
n10000-g1.5-t0.7-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.7,11,14867,10000,0.6726306585054147,random,190042,370042,550042,18,540621500,54062.15,17600.0,20500.0,51712.00000000026,113461100,17,20680,2.068,30680,5750,4405,3239,0.3239,3362.8169771978205,0.9631805780578059,6,30680,24768,4867,1469600,146.96,2099684,True,198294234755769092,2214665599176913479,2305843009213693951
n10000-g4-t0.8-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.061552575258115,0.8,11,49297,10000,0.20285210053350103,random,190042,370042,550042,18,526752200,52675.22,16200.0,20600.0,69227.00000000058,247666000,6,13133,1.3133,23133,4769,3727,796,0.0796,1014.1590766172384,0.7848867286728672,3,23133,61620,39297,3730896,373.0896,4658680,True,2188047032672670973,931437771869077783,2305843009213693951
n10000-g1.25-t0.8-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2770357192166375,0.8,11,12889,10000,0.7758553805570642,random,190042,370042,550042,18,467230000,46723.0,8300.0,15900.0,23201.000000000022,72529800,29,40681,4.0681,50681,7010,5072,3671,0.3671,3878.8889750950425,0.9464050205020501,6,50681,23178,2889,1336528,133.6528,2082992,True,835888630873961178,1187909476396657536,2305843009213693951
n10000-g1.5-t0.5-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5274118968527437,0.5,11,22303,10000,0.44837017441599786,random,190042,370042,550042,18,384726100,38472.61,7900.0,18100.0,23601.000000000022,77059300,18,22203,2.2203,32203,3867,3226,1963,0.1963,2241.6266869927813,0.8757033503350334,5,32203,37170,12303,1987328,198.7328,2949152,True,2235312731677864248,711636386830114767,2305843009213693951
n10000-g4-t0.5-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.061552575258115,0.5,11,49297,10000,0.20285210053350103,random,190042,370042,550042,18,306816600,30681.66,7700.0,18200.0,29301.000000000022,140965800,6,8207,0.8207,18207,2399,2093,796,0.0796,1014.1590766172384,0.7848867286728672,3,18207,61620,39297,3730896,373.0896,4412212,True,2188047032672670973,931437771869077783,2305843009213693951
n10000-g3-t0.7-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.7,11,28477,10000,0.351160585735857,random,190042,370042,550042,18,404322500,40432.25,16400.0,19500.0,35501.00000000002,140960500,7,9944,0.9944,19944,3873,3142,1506,0.1506,1755.627348386417,0.8578130213021302,4,19944,37968,18477,2397008,239.7008,2944496,True,994194901646118465,2290328094602135657,2305843009213693951
n10000-g3-t0.8-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.8,11,28477,10000,0.351160585735857,random,190042,370042,550042,18,332808900,33280.89,9100.0,17800.0,30803.000000000065,135997000,7,11365,1.1365,21365,4569,3575,1506,0.1506,1755.627348386417,0.8578130213021302,4,21365,37968,18477,2397008,239.7008,3005296,True,994194901646118465,2290328094602135657,2305843009213693951
n10000-g1.5-t0.9-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.9,11,14867,10000,0.6726306585054147,random,190042,370042,550042,18,533388900,53338.89,14800.0,20104.999999999927,40902.000000000044,117716400,17,26594,2.6594,36594,7377,5252,3239,0.3239,3362.8169771978205,0.9631805780578059,6,36594,24768,4867,1469600,146.96,2223748,True,198294234755769092,2214665599176913479,2305843009213693951
n10000-g2-t0.5-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.0244165297589,0.5,11,25717,10000,0.3888478438387059,random,190042,370042,550042,18,369166900,36916.69,14000.0,18500.0,26600.0,101393600,11,12816,1.2816,22816,3538,2959,1747,0.1747,1944.0447952716102,0.8986418441844185,5,22816,38570,15717,2208528,220.8528,2959544,True,1808857033036486667,1776088149703809853,2305843009213693951
n10000-g1.25-t0.7-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2761752609835624,0.7,11,16127,10000,0.6200781298443604,random,190042,370042,550042,18,559170100,55917.01,7700.0,18200.0,25703.000000000065,105764500,30,44614,4.4614,54614,6023,4584,2814,0.2814,3100.0806101568796,0.9077183318331834,6,54614,29016,6127,1563936,156.3936,2531148,True,2095798520786348413,2212019998045315439,2305843009213693951
n10000-g1.5-t0.8-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.8,11,14867,10000,0.6726306585054147,random,190042,370042,550042,18,482595000,48259.5,14100.0,19800.0,33400.0,114706300,17,23637,2.3637,33637,6467,4797,3239,0.3239,3362.8169771978205,0.9631805780578059,6,33637,24768,4867,1469600,146.96,2162148,True,198294234755769092,2214665599176913479,2305843009213693951
n10000-g4-t0.7-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.061552575258115,0.7,11,49297,10000,0.20285210053350103,random,190042,370042,550042,18,413579200,41357.92,14100.0,18900.0,32401.000000000022,195150900,6,11491,1.1491,21491,3850,3120,796,0.0796,1014.1590766172384,0.7848867286728672,3,21491,61620,39297,3730896,373.0896,4581476,True,2188047032672670973,931437771869077783,2305843009213693951
n10000-g1.25-t0.5-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2753353982930995,0.5,11,20161,10000,0.49600714250285205,random,190042,370042,550042,18,800494900,80049.49,13900.0,19000.0,42408.000000000175,111032800,31,39928,3.9928,49928,4255,3465,2228,0.2228,2479.787708943009,0.89846400640064,5,49928,36288,10161,1839280,183.928,2952860,True,1792955133577705863,619381857240263974,2305843009213693951
n10000-g3-t0.9-r18-h550042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.9,11,28477,10000,0.351160585735857,random,190042,370042,550042,18,287152100,28715.21,7900.0,19000.0,29903.000000000065,102092900,7,12786,1.2786,22786,5347,4049,1506,0.1506,1755.627348386417,0.8578130213021302,4,22786,37968,18477,2397008,239.7008,3066400,True,994194901646118465,2290328094602135657,2305843009213693951
n10000-g3-t0.5-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.5,11,28477,10000,0.351160585735857,random,200042,390042,580042,19,292239900,29223.99,8600.0,18200.0,25101.000000000022,90481300,7,7102,0.7102,17102,2765,2421,1518,0.1518,1755.627348386417,0.8646481848184819,4,17102,37968,18477,2396432,239.6432,2811880,True,323327229411987512,1943636101840058849,2305843009213693951
n10000-g4-t0.8-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.061552575258115,0.8,11,49297,10000,0.20285210053350103,random,200042,390042,580042,19,336637600,33663.76,11700.0,19800.0,29901.000000000022,137942600,6,13133,1.3133,23133,10235,5881,773,0.0773,1014.1590766172384,0.7622078407840784,3,23133,61620,39297,3731728,373.1728,4589152,True,284645905752646755,1303671911286598656,2305843009213693951
n10000-g1.25-t0.8-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2770357192166375,0.8,11,12889,10000,0.7758553805570642,random,200042,390042,580042,19,577269200,57726.92,10200.0,18800.0,28203.000000000065,75660000,29,40681,4.0681,50681,7801,5333,3714,0.3714,3878.8889750950425,0.9574906690669066,6,50681,23178,2889,1335696,133.5696,2043632,True,581305465454319666,867955554407836379,2305843009213693951
n10000-g2-t0.9-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.026772599602447,0.9,11,12853,10000,0.7780284758422158,random,200042,390042,580042,19,347258800,34725.88,13900.0,19200.0,31808.000000000175,93387400,10,11506,1.1506,21506,6323,4653,3758,0.3758,3889.753364973158,0.9661280928092809,5,21506,19274,2853,1332656,133.2656,1643492,True,2274609093859241182,173453685413648256,2305843009213693951
n10000-g3-t0.8-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.8,11,28477,10000,0.351160585735857,random,200042,390042,580042,19,301649500,30164.95,9400.0,18600.0,33502.000000000044,113121800,7,11365,1.1365,21365,4585,3614,1518,0.1518,1755.627348386417,0.8646481848184819,4,21365,37968,18477,2396432,239.6432,3003320,True,323327229411987512,1943636101840058849,2305843009213693951
n10000-g4-t0.7-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.061552575258115,0.7,11,49297,10000,0.20285210053350103,random,200042,390042,580042,19,455407800,45540.78,15000.0,20900.0,33601.00000000002,197612800,6,11491,1.1491,21491,7946,4908,773,0.0773,1014.1590766172384,0.7622078407840784,3,21491,61620,39297,3731728,373.1728,4520428,True,284645905752646755,1303671911286598656,2305843009213693951
n10000-g1.25-t0.5-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2753353982930995,0.5,11,20161,10000,0.49600714250285205,random,200042,390042,580042,19,792040200,79204.02,14300.0,19400.0,40403.000000000065,142048100,31,39928,3.9928,49928,4702,3680,2229,0.2229,2479.787708943009,0.8988672667266726,5,49928,36288,10161,1839184,183.9184,2951192,True,1794555353317269863,554206235884838475,2305843009213693951
n10000-g1.5-t0.7-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.7,11,14867,10000,0.6726306585054147,random,200042,390042,580042,19,463522000,46352.2,14600.0,19400.0,36709.0000000002,103259900,17,20680,2.068,30680,6540,4682,3085,0.3085,3362.8169771978205,0.9173856385638565,5,30680,24768,4867,1471936,147.1936,2070064,True,158719703231100520,1500500678118335952,2305843009213693951
n10000-g1.25-t0.7-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2761752609835624,0.7,11,16127,10000,0.6200781298443604,random,200042,390042,580042,19,723907900,72390.79,14200.0,19300.0,31901.000000000022,121556600,30,44614,4.4614,54614,6595,4762,2955,0.2955,3100.0806101568796,0.9532010201020102,6,54614,29016,6127,1562176,156.2176,2529992,True,1754682439875801017,1421254850070040286,2305843009213693951
n10000-g2-t0.5-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.0244165297589,0.5,11,25717,10000,0.3888478438387059,random,200042,390042,580042,19,427183800,42718.38,14400.0,19000.0,34703.000000000065,136795400,11,12816,1.2816,22816,3359,2857,1724,0.1724,1944.0447952716102,0.8868108410841085,5,22816,38570,15717,2209072,220.9072,2962840,True,43134694213218829,956422634767719392,2305843009213693951
n10000-g1.5-t0.9-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.9,11,14867,10000,0.6726306585054147,random,200042,390042,580042,19,527996500,52799.65,14450.0,20500.0,41303.000000000065,99520900,17,26594,2.6594,36594,9130,5847,3085,0.3085,3362.8169771978205,0.9173856385638565,5,36594,24768,4867,1471936,147.1936,2183824,True,158719703231100520,1500500678118335952,2305843009213693951
n10000-g2-t0.8-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.026772599602447,0.8,11,12853,10000,0.7780284758422158,random,200042,390042,580042,19,334527100,33452.71,14500.0,19600.0,32800.0,79219500,10,10226,1.0226,20226,5764,4344,3758,0.3758,3889.753364973158,0.9661280928092809,5,20226,19274,2853,1332656,133.2656,1603424,True,2274609093859241182,173453685413648256,2305843009213693951
n10000-g3-t0.9-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.9,11,28477,10000,0.351160585735857,random,200042,390042,580042,19,274804700,27480.47,7600.0,18700.0,28502.000000000044,97405200,7,12786,1.2786,22786,5335,4034,1518,0.1518,1755.627348386417,0.8646481848184819,4,22786,37968,18477,2396432,239.6432,3064904,True,323327229411987512,1943636101840058849,2305843009213693951
n10000-g1.5-t0.5-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5274118968527437,0.5,11,22303,10000,0.44837017441599786,random,200042,390042,580042,19,466206200,46620.62,14000.0,19200.0,34501.00000000002,107287100,18,22203,2.2203,32203,4378,3524,2016,0.2016,2241.6266869927813,0.8993468946894689,4,32203,37170,12303,1985856,198.5856,2949644,True,2035518807144384902,1197217063857498560,2305843009213693951
n10000-g2-t0.7-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.0244165297589,0.7,11,25717,10000,0.3888478438387059,random,200042,390042,580042,19,483049800,48304.98,15000.0,19200.0,32002.000000000044,166212200,11,17943,1.7943,27943,4875,3835,1724,0.1724,1944.0447952716102,0.8868108410841085,5,27943,38570,15717,2209072,220.9072,3136548,True,43134694213218829,956422634767719392,2305843009213693951
n10000-g4-t0.9-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.073781941238894,0.9,11,12323,10000,0.8114907084313885,random,200042,390042,580042,19,239993700,23999.37,14000.0,20100.0,32202.000000000044,52874800,5,3685,0.3685,13685,10644,6069,9865,0.9865,4057.0477968027267,2.4315710571057103,9,13685,15402,2323,1229824,122.9824,1358536,True,1662590464033515017,2061844602834190705,2305843009213693951
n10000-g1.25-t0.9-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2770357192166375,0.9,11,12889,10000,0.7758553805570642,random,200042,390042,580042,19,735020000,73502.0,14800.0,19500.0,37303.000000000065,118417800,29,45770,4.577,55770,9004,5853,3714,0.3714,3878.8889750950425,0.9574906690669066,6,55770,23178,2889,1335696,133.5696,2104048,True,581305465454319666,867955554407836379,2305843009213693951
n10000-g1.5-t0.8-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.8,11,14867,10000,0.6726306585054147,random,200042,390042,580042,19,452211300,45221.13,14300.0,19904.999999999927,31800.0,75270700,17,23637,2.3637,33637,7722,5262,3085,0.3085,3362.8169771978205,0.9173856385638565,5,33637,24768,4867,1471936,147.1936,2126416,True,158719703231100520,1500500678118335952,2305843009213693951
n10000-g4-t0.5-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.061552575258115,0.5,11,49297,10000,0.20285210053350103,random,200042,390042,580042,19,389647900,38964.79,14800.0,20600.0,39404.00000000009,162822900,6,8207,0.8207,18207,4525,3249,773,0.0773,1014.1590766172384,0.7622078407840784,3,18207,61620,39297,3731728,373.1728,4372156,True,284645905752646755,1303671911286598656,2305843009213693951
n10000-g3-t0.7-r19-h580042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.7,11,28477,10000,0.351160585735857,random,200042,390042,580042,19,418799200,41879.92,14600.0,18900.0,32501.000000000022,174401300,7,9944,0.9944,19944,3857,3162,1518,0.1518,1755.627348386417,0.8646481848184819,4,19944,37968,18477,2396432,239.6432,2943416,True,323327229411987512,1943636101840058849,2305843009213693951
n10000-g2-t0.8-r20-h610042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.026772599602447,0.8,11,12853,10000,0.7780284758422158,random,210042,410042,610042,20,288776500,28877.65,13800.0,19700.0,38804.00000000009,82912700,10,10226,1.0226,20226,5618,4343,3615,0.3615,3889.753364973158,0.9293648364836483,5,20226,19274,2853,1334448,133.4448,1603652,True,705508950654686889,259203050915418879,2305843009213693951
n10000-g1.25-t0.5-r20-h610042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2753353982930995,0.5,11,20161,10000,0.49600714250285205,random,210042,410042,610042,20,665311100,66531.11,8700.0,18300.0,31801.000000000022,111391400,31,39928,3.9928,49928,4762,3810,2276,0.2276,2479.787708943009,0.9178205020502049,5,49928,36288,10161,1837392,183.7392,2949160,True,1134802767344414611,2302875582441746753,2305843009213693951
n10000-g4-t0.8-r20-h610042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.061552575258115,0.8,11,49297,10000,0.20285210053350103,random,210042,410042,610042,20,449988700,44998.87,15000.0,19000.0,33500.0,214702000,6,13133,1.3133,23133,5110,3873,805,0.0805,1014.1590766172384,0.7937610761076107,4,23133,61620,39297,3730960,373.096,4653244,True,1823726416488746825,1402305699252329641,2305843009213693951
